date,school_id,enrolled,eligible,normal_prep,weekday,month,week_of_year,is_exam,trip_students,early_dismissal,assembly_students,sports_students,rain_probability,rain_inches,temperature_f,menu_name,menu_popularity,actual_attendance,recent_attendance_7d,recent_attendance_14d,expected_attendance,prepared_meals,served_meals,recoverable_surplus,nonrecoverable_surplus
2024-11-20,lhphs,820,760,730,Wednesday,11,47,0,0,1,0,0,0.41541344338680475,0.0,38.53083588948078,Cheese pizza,1.075,660,699.2,693.0,697,730,652,64,14
2024-11-21,lhphs,820,760,730,Thursday,11,47,0,0,0,0,0,0.4781573563654833,0.0,55.9802755159574,Grain bowl,0.945,709,690.6,689.8,690,730,697,22,11
2024-11-22,lhphs,820,760,730,Friday,11,47,0,0,0,0,0,0.6377579851821511,0.19932053293598442,44.54319593639398,Chicken & rice,1.061,697,688.2,695.9,691,730,684,31,15
2024-11-25,lhphs,820,760,730,Monday,11,48,0,0,0,0,0,0.5981746736173377,0.3414448380989289,51.579448932117025,Turkey sandwich,0.985,702,693.6,698.3,696,730,695,29,6
2024-11-26,lhphs,820,760,730,Tuesday,11,48,0,86,0,0,0,0.6777251421763391,0.4422735138660419,37.415431286562495,Veggie pasta,0.955,605,696.8,696.6,697,730,600,88,42
2024-11-27,lhphs,820,760,730,Wednesday,11,48,0,0,0,0,0,0.30047916346179737,0.0,38.33316318307057,Beef chili,1.015,730,674.6,686.9,680,730,722,5,3
2024-11-28,lhphs,820,760,730,Thursday,11,48,0,0,0,0,0,0.671064098242881,0.8341347520262116,41.04305123773194,Cheese pizza,1.075,698,688.6,689.6,689,730,686,36,8
2024-11-29,lhphs,820,760,730,Friday,11,48,0,96,0,0,0,0.5624829205218064,1.315676368866383,38.17661953428252,Grain bowl,0.945,574,686.4,687.3,687,730,563,114,53
2024-12-02,lhphs,820,760,730,Monday,12,49,0,0,0,167,0,0.04095802316901588,0.0,29.52345611196815,Chicken & rice,1.061,701,661.8,677.7,668,730,696,23,11
2024-12-03,lhphs,820,760,730,Tuesday,12,49,0,0,0,0,0,0.10712551569132701,0.0,35.33411685317382,Turkey sandwich,0.985,698,661.6,679.2,669,730,689,34,7
2024-12-04,lhphs,820,760,730,Wednesday,12,49,0,0,0,0,0,0.40897621397529743,0.0,38.64062298217464,Veggie pasta,0.955,679,680.2,677.4,679,730,670,41,19
2024-12-05,lhphs,820,760,730,Thursday,12,49,0,0,0,107,0,0.3350028577915659,0.0,35.91125227033464,Beef chili,1.015,682,670.0,679.3,674,730,672,39,19
2024-12-06,lhphs,820,760,730,Friday,12,49,0,0,0,0,0,0.23581149969503262,0.0,29.135388775204063,Cheese pizza,1.075,678,666.8,676.6,671,730,669,50,11
2024-12-09,lhphs,820,760,730,Monday,12,50,1,0,0,0,0,0.18886444804338998,0.0,34.42518869930177,Grain bowl,0.945,643,687.6,674.7,682,730,634,65,31
2024-12-10,lhphs,820,760,730,Tuesday,12,50,0,57,0,0,0,0.23079930103188967,0.0,41.9374312758347,Chicken & rice,1.061,658,676.0,668.8,673,730,648,56,26
2024-12-11,lhphs,820,760,730,Wednesday,12,50,0,0,0,0,0,0.795916859801827,0.6985427058837111,36.979792463476464,Turkey sandwich,0.985,697,668.0,674.1,671,730,691,32,7
2024-12-12,lhphs,820,760,730,Thursday,12,50,0,0,0,0,0,0.7739407302673318,0.633489127467482,39.831806756510716,Veggie pasta,0.955,675,671.6,670.8,671,730,662,46,22
2024-12-13,lhphs,820,760,730,Friday,12,50,0,0,0,0,0,0.22621768065011694,0.0,37.628361442061106,Beef chili,1.015,669,670.2,668.5,669,730,664,45,21
2024-12-16,lhphs,820,760,730,Monday,12,51,0,0,0,0,0,0.15187674349713684,0.0,39.00582898521543,Cheese pizza,1.075,707,668.4,678.0,672,730,694,30,6
2024-12-17,lhphs,820,760,730,Tuesday,12,51,0,0,0,0,0,0.46420699782416824,0.0,37.20247972199109,Grain bowl,0.945,695,681.2,678.6,680,730,682,33,15
2024-12-18,lhphs,820,760,730,Wednesday,12,51,0,0,0,0,38,0.8393486231395804,0.92381852469331,38.80940788245192,Chicken & rice,1.061,690,688.6,678.3,684,730,678,35,17
2024-12-19,lhphs,820,760,730,Thursday,12,51,0,0,1,0,0,0.4525219236532778,0.0,29.936888911935096,Turkey sandwich,0.985,656,687.2,679.4,684,730,643,71,16
2024-12-20,lhphs,820,760,730,Friday,12,51,0,0,0,0,0,0.28888372684746266,0.0,30.901402801295106,Veggie pasta,0.955,648,683.4,676.8,681,730,642,60,28
2024-12-23,lhphs,820,760,730,Monday,12,52,0,0,0,0,0,0.26848918472463157,0.0,30.48956558358232,Beef chili,1.015,726,679.2,673.8,677,730,717,9,4
2024-12-24,lhphs,820,760,730,Tuesday,12,52,1,0,0,0,0,0.43395416761561106,0.0,49.29330875076289,Cheese pizza,1.075,716,683.0,682.1,683,730,703,22,5
2024-12-25,lhphs,820,760,730,Wednesday,12,52,0,0,0,0,0,0.4383148829532068,0.0,37.94472135124544,Grain bowl,0.945,689,687.2,687.9,687,730,678,35,17
2024-12-26,lhphs,820,760,730,Thursday,12,52,0,0,0,0,0,0.5445706443491061,0.0,27.26178956168652,Chicken & rice,1.061,716,687.0,687.1,687,730,709,14,7
2024-12-27,lhphs,820,760,730,Friday,12,52,0,0,0,0,0,0.528055651539462,0.0,39.07077467963157,Turkey sandwich,0.985,688,699.0,691.2,696,730,676,44,10
2024-12-30,lhphs,820,760,730,Monday,12,1,0,0,0,0,0,0.7285787288900503,0.8460123041956911,33.2611821404071,Veggie pasta,0.955,694,707.0,693.1,701,730,686,30,14
2024-12-31,lhphs,820,760,730,Tuesday,12,1,0,0,0,0,0,0.26802152262845336,0.0,27.084317671743882,Beef chili,1.015,692,700.6,691.8,697,730,682,33,15
2025-01-01,lhphs,820,760,730,Wednesday,1,1,1,0,0,0,0,0.3794657768390675,0.0,33.641865405617835,Cheese pizza,1.075,691,695.8,691.5,694,730,680,41,9
2025-01-02,lhphs,820,760,730,Thursday,1,1,0,118,0,0,0,0.5141192168094845,0.0,37.153069145286345,Grain bowl,0.945,577,696.2,691.6,694,730,564,113,53
2025-01-03,lhphs,820,760,730,Friday,1,1,0,0,1,0,0,0.41337652334033226,0.0,46.50033072390997,Chicken & rice,1.061,644,668.4,683.7,675,730,633,66,31
2025-01-06,lhphs,820,760,730,Monday,1,2,0,0,0,0,0,0.310038632938576,0.0,40.82186253593705,Turkey sandwich,0.985,690,659.6,683.3,670,730,677,43,10
2025-01-07,lhphs,820,760,730,Tuesday,1,2,0,0,0,0,0,0.4705144883852253,0.0,42.57198607084162,Veggie pasta,0.955,689,658.8,679.7,668,730,678,35,17
2025-01-08,lhphs,820,760,730,Wednesday,1,2,0,0,0,0,0,0.48990664760235636,0.0,45.71220054213322,Beef chili,1.015,722,658.2,677.0,666,730,710,14,6
2025-01-09,lhphs,820,760,730,Thursday,1,2,0,0,0,0,37,0.30387831304715235,0.0,19.06957570704857,Cheese pizza,1.075,701,664.4,680.3,671,730,690,33,7
2025-01-10,lhphs,820,760,730,Friday,1,2,1,0,0,0,0,0.5606868679734479,0.9146117171981645,26.678685152514117,Grain bowl,0.945,620,689.2,678.8,685,730,608,83,39
2025-01-13,lhphs,820,760,730,Monday,1,3,0,0,0,0,0,0.6315759724092983,0.119783863043449,29.82611737416298,Chicken & rice,1.061,690,684.4,672.0,679,730,679,35,16
2025-01-14,lhphs,820,760,730,Tuesday,1,3,0,0,0,0,0,0.18857750133928375,0.0,37.01096934519249,Turkey sandwich,0.985,707,684.4,671.6,679,730,702,23,5
2025-01-15,lhphs,820,760,730,Wednesday,1,3,0,0,0,0,0,0.3378393838159021,0.0,32.895236295091124,Veggie pasta,0.955,677,688.0,673.1,682,730,669,41,20
2025-01-16,lhphs,820,760,730,Thursday,1,3,0,0,0,0,0,0.3555487400676391,0.0,34.152005453601,Beef chili,1.015,709,679.0,671.7,676,730,702,19,9
2025-01-17,lhphs,820,760,730,Friday,1,3,0,0,0,0,18,0.5782350085901633,0.45447072407182,24.630143473264777,Cheese pizza,1.075,685,680.6,684.9,682,730,674,46,10
2025-01-20,lhphs,820,760,730,Monday,1,4,0,0,0,0,0,0.5876227106187967,0.696875618306668,23.756401167897607,Grain bowl,0.945,689,693.6,689.0,692,730,677,36,17
2025-01-21,lhphs,820,760,730,Tuesday,1,4,0,0,0,0,0,0.7463238912990466,0.9587058878807229,29.365951991818935,Chicken & rice,1.061,698,693.4,688.9,692,730,690,27,13
2025-01-22,lhphs,820,760,730,Wednesday,1,4,0,78,0,93,0,0.10145786575395828,0.0,37.855860888891044,Turkey sandwich,0.985,598,691.6,689.8,691,730,585,119,26
2025-01-23,lhphs,820,760,730,Thursday,1,4,0,62,0,0,0,0.32786515607584593,0.0,25.232038650514106,Veggie pasta,0.955,653,675.8,677.4,676,730,640,61,29
2025-01-24,lhphs,820,760,730,Friday,1,4,0,0,0,0,0,0.2838344117826049,0.0,29.13163603288079,Beef chili,1.015,672,664.6,672.6,668,730,659,48,23
2025-01-27,lhphs,820,760,730,Monday,1,5,0,0,0,0,0,0.46950658771064263,0.0,35.21844897000411,Cheese pizza,1.075,730,662.0,677.8,669,730,720,8,2
2025-01-28,lhphs,820,760,730,Tuesday,1,5,0,0,0,0,11,0.2953852825363652,0.0,30.2263339191187,Grain bowl,0.945,704,670.2,681.8,675,730,696,23,11
2025-01-29,lhphs,820,760,730,Wednesday,1,5,0,0,0,0,0,0.528674754439045,0.0,33.1816869805344,Chicken & rice,1.061,695,671.4,681.5,676,730,689,28,13
2025-01-30,lhphs,820,760,730,Thursday,1,5,0,0,0,0,0,0.18829497969115366,0.0,43.115364678937254,Turkey sandwich,0.985,700,690.8,683.3,688,730,695,29,6
2025-01-31,lhphs,820,760,730,Friday,1,5,0,0,0,122,51,0.32452834041282014,0.0,27.68387938210089,Veggie pasta,0.955,619,700.2,682.4,693,730,609,82,39
2025-02-03,lhphs,820,760,730,Monday,2,6,0,0,0,49,37,0.30198302304324404,0.0,36.84017271463569,Beef chili,1.015,681,689.6,675.8,684,730,669,41,20
2025-02-04,lhphs,820,760,730,Tuesday,2,6,0,0,0,0,0,0.5681334454231296,0.4054200033931317,33.576861574519135,Cheese pizza,1.075,693,679.8,675.0,678,730,685,37,8
2025-02-05,lhphs,820,760,730,Wednesday,2,6,0,0,0,0,0,0.3452482238835845,0.0,46.22647700905371,Grain bowl,0.945,706,677.6,674.5,676,730,694,24,12
2025-02-06,lhphs,820,760,730,Thursday,2,6,0,0,0,0,0,0.7612599674131307,0.20421021382382454,32.22345562158756,Chicken & rice,1.061,710,679.8,685.3,682,730,700,20,10
2025-02-07,lhphs,820,760,730,Friday,2,6,0,0,0,0,0,0.2930243316502171,0.0,42.09791275692682,Turkey sandwich,0.985,702,681.8,691.0,686,730,692,31,7
2025-02-10,lhphs,820,760,730,Monday,2,7,0,0,0,0,0,0.6980662876954908,1.483725249832254,29.60519593988613,Veggie pasta,0.955,677,698.4,694.0,697,730,667,43,20
2025-02-11,lhphs,820,760,730,Tuesday,2,7,0,0,0,0,0,0.7437139664931336,0.14864931551747038,33.447418324175246,Beef chili,1.015,698,697.6,688.7,694,730,685,31,14
2025-02-12,lhphs,820,760,730,Wednesday,2,7,0,0,0,0,0,0.4399341617045347,0.0,36.406724859964314,Cheese pizza,1.075,734,698.6,688.1,694,730,727,2,1
2025-02-13,lhphs,820,760,730,Thursday,2,7,0,109,0,168,15,0.2873942074321901,0.0,42.57047257485209,Grain bowl,0.945,534,704.2,692.0,699,730,521,142,67
2025-02-14,lhphs,820,760,730,Friday,2,7,0,0,0,0,31,0.4193128753695743,0.0,53.119401332911416,Chicken & rice,1.061,686,669.0,675.4,672,730,675,37,18
2025-02-17,lhphs,820,760,730,Monday,2,8,0,0,0,0,0,0.7543045107593378,0.7363905600246231,32.44042339411525,Turkey sandwich,0.985,689,665.8,682.1,673,730,681,40,9
2025-02-18,lhphs,820,760,730,Tuesday,2,8,0,0,0,0,0,0.13320650583717708,0.0,33.79848373370727,Veggie pasta,0.955,685,668.2,682.9,674,730,679,35,16
2025-02-19,lhphs,820,760,730,Wednesday,2,8,0,59,0,0,0,0.22817327579053326,0.0,37.024554557668175,Beef chili,1.015,648,665.6,682.1,673,730,640,61,29
2025-02-20,lhphs,820,760,730,Thursday,2,8,0,0,0,0,0,0.47624992435193136,0.0,31.621085542556088,Cheese pizza,1.075,721,648.4,676.3,660,730,711,16,3
2025-02-21,lhphs,820,760,730,Friday,2,8,0,0,0,0,0,0.12316979812268597,0.0,46.52871847532738,Grain bowl,0.945,671,685.8,677.4,682,730,661,47,22
2025-02-24,lhphs,820,760,730,Monday,2,9,0,0,0,0,0,0.4178717942463061,0.0,42.34451879631636,Chicken & rice,1.061,725,682.8,674.3,679,730,719,7,4
2025-02-25,lhphs,820,760,730,Tuesday,2,9,0,0,1,0,0,0.14155982634512854,0.0,29.674074519063762,Turkey sandwich,0.985,637,690.0,679.1,685,730,631,81,18
2025-02-26,lhphs,820,760,730,Wednesday,2,9,0,0,0,0,0,0.2508368117372872,0.0,25.31899262508484,Veggie pasta,0.955,682,680.4,673.0,677,730,674,38,18
2025-02-27,lhphs,820,760,730,Thursday,2,9,0,0,0,0,0,0.8117748271204597,0.14500056607360623,36.67774468190472,Beef chili,1.015,698,687.2,667.8,679,730,693,25,12
2025-02-28,lhphs,820,760,730,Friday,2,9,0,0,0,0,0,0.4267118560927406,0.0,41.299233673311846,Cheese pizza,1.075,697,682.6,684.2,683,730,690,33,7
2025-03-03,lhphs,820,760,730,Monday,3,10,0,0,0,0,41,0.42386588378354145,0.0,42.65493338215235,Grain bowl,0.945,671,687.8,685.3,687,730,662,46,22
2025-03-04,lhphs,820,760,730,Tuesday,3,10,0,0,0,0,0,0.6557076138727644,0.3310861974496567,39.61870033767779,Chicken & rice,1.061,709,677.0,683.5,680,730,698,22,10
2025-03-05,lhphs,820,760,730,Wednesday,3,10,0,0,0,0,0,0.35935790086631614,0.0,35.77315234778068,Turkey sandwich,0.985,701,691.4,685.9,689,730,688,34,8
2025-03-06,lhphs,820,760,730,Thursday,3,10,0,0,0,0,0,0.23086589884527997,0.0,49.63397931005626,Veggie pasta,0.955,700,695.2,691.2,694,730,692,26,12
2025-03-07,lhphs,820,760,730,Friday,3,10,0,0,0,0,0,0.37976917576601293,0.0,45.86895409419224,Beef chili,1.015,694,695.6,689.1,693,730,687,29,14
2025-03-10,lhphs,820,760,730,Monday,3,11,0,0,0,0,0,0.5130179947916924,0.0,55.982728957918454,Cheese pizza,1.075,718,695.0,691.4,693,730,706,20,4
2025-03-11,lhphs,820,760,730,Tuesday,3,11,0,0,0,0,0,0.4506487030532585,0.0,52.88838052526929,Grain bowl,0.945,681,704.4,690.7,699,730,671,40,19
2025-03-12,lhphs,820,760,730,Wednesday,3,11,0,0,0,0,0,0.2652496984362412,0.0,48.12851235204522,Chicken & rice,1.061,711,698.8,695.1,697,730,700,20,10
2025-03-13,lhphs,820,760,730,Thursday,3,11,0,0,0,0,0,0.2387169584351332,0.0,49.50020917566976,Turkey sandwich,0.985,696,700.8,698.0,700,730,685,37,8
2025-03-14,lhphs,820,760,730,Friday,3,11,0,0,0,0,0,0.5430288654906251,0.0,41.67653563012867,Veggie pasta,0.955,683,700.0,697.8,699,730,678,35,17
2025-03-17,lhphs,820,760,730,Monday,3,12,0,0,0,0,30,0.43755930365385126,0.0,41.315823509189045,Beef chili,1.015,691,697.8,696.4,697,730,682,33,15
2025-03-18,lhphs,820,760,730,Tuesday,3,12,0,0,0,0,0,0.2583268969526848,0.0,39.63713949334765,Cheese pizza,1.075,727,692.4,698.4,695,730,716,11,3
2025-03-19,lhphs,820,760,730,Wednesday,3,12,0,70,0,0,0,0.41824279628663363,0.0,52.4334469357337,Grain bowl,0.945,647,701.6,700.2,701,730,635,65,30
2025-03-20,lhphs,820,760,730,Thursday,3,12,0,0,0,0,0,0.3072844269531416,0.0,42.45067622561786,Chicken & rice,1.061,721,688.8,694.8,691,730,716,10,4
2025-03-21,lhphs,820,760,730,Friday,3,12,0,0,0,0,0,0.41801235938199727,0.0,45.79773840484928,Turkey sandwich,0.985,665,693.8,696.9,695,730,653,63,14
2025-03-24,lhphs,820,760,730,Monday,3,13,0,0,0,0,0,0.4336208945902451,0.0,42.878166922526546,Veggie pasta,0.955,708,690.2,694.0,692,730,703,18,9
2025-03-25,lhphs,820,760,730,Tuesday,3,13,0,0,0,0,0,0.7977454051241605,0.23220257978960437,47.10244816081845,Beef chili,1.015,684,693.6,693.0,693,730,678,35,17
2025-03-26,lhphs,820,760,730,Wednesday,3,13,0,0,0,0,0,0.34644560265683805,0.0,47.72711930870166,Cheese pizza,1.075,714,685.0,693.3,688,730,706,20,4
2025-03-27,lhphs,820,760,730,Thursday,3,13,0,0,0,0,0,0.72203461835785,1.3174285573600553,46.05485795603099,Grain bowl,0.945,660,698.4,693.6,696,730,647,56,27
2025-03-28,lhphs,820,760,730,Friday,3,13,0,0,0,0,0,0.4494009162077527,0.0,49.48529469552271,Chicken & rice,1.061,706,686.2,690.0,688,730,696,23,11
2025-03-31,lhphs,820,760,730,Monday,3,14,0,0,0,0,0,0.3570697127934138,0.0,47.7183110546485,Turkey sandwich,0.985,712,694.4,692.3,694,730,700,25,5
2025-04-01,lhphs,820,760,730,Tuesday,4,14,1,0,0,0,0,0.45990421386374686,0.0,49.59709231012699,Veggie pasta,0.955,655,695.2,694.4,695,730,644,58,28
2025-04-02,lhphs,820,760,730,Wednesday,4,14,0,0,0,0,0,0.3430404525836909,0.0,57.40009867096589,Beef chili,1.015,702,689.4,687.2,688,730,690,27,13
2025-04-03,lhphs,820,760,730,Thursday,4,14,0,0,0,0,0,0.8213607039754806,0.12032265988664703,54.10727247182924,Cheese pizza,1.075,722,687.0,692.7,689,730,716,11,3
2025-04-04,lhphs,820,760,730,Friday,4,14,0,0,0,0,0,0.288305943235028,0.0,56.19284607504147,Grain bowl,0.945,659,699.4,692.8,697,730,648,56,26
2025-04-07,lhphs,820,760,730,Monday,4,15,0,0,0,0,0,0.17148217631045562,0.0,60.903430825722396,Chicken & rice,1.061,721,690.0,692.2,691,730,708,15,7
2025-04-08,lhphs,820,760,730,Tuesday,4,15,0,53,0,0,0,0.4698252349130332,0.0,43.921358197703896,Turkey sandwich,0.985,664,691.8,693.5,693,730,652,64,14
2025-04-09,lhphs,820,760,730,Wednesday,4,15,1,83,0,0,0,0.4140125274304129,0.0,48.787079137469625,Veggie pasta,0.955,589,693.6,691.5,693,730,583,100,47
2025-04-10,lhphs,820,760,730,Thursday,4,15,0,0,0,0,0,0.4915795166169355,0.0,44.06491777987721,Beef chili,1.015,715,671.0,679.0,674,730,708,15,7
2025-04-11,lhphs,820,760,730,Friday,4,15,0,0,0,0,0,0.73892379078126,0.09695101555023354,49.616889721805016,Cheese pizza,1.075,673,669.6,684.5,676,730,663,55,12
2025-04-14,lhphs,820,760,730,Monday,4,16,1,0,0,0,0,0.3577962240466555,0.0,59.234527933899734,Grain bowl,0.945,662,672.4,681.2,676,730,651,54,25
2025-04-15,lhphs,820,760,730,Tuesday,4,16,0,37,0,0,0,0.24669363330339955,0.0,49.610083016273684,Chicken & rice,1.061,684,660.6,676.2,667,730,674,38,18
2025-04-16,lhphs,820,760,730,Wednesday,4,16,1,0,0,0,10,0.3951835198112638,0.0,54.248365713859855,Turkey sandwich,0.985,646,664.6,679.1,671,730,637,76,17
2025-04-17,lhphs,820,760,730,Thursday,4,16,0,0,0,0,40,0.1972842301039227,0.0,64.88649423498875,Veggie pasta,0.955,659,676.0,673.5,675,730,647,56,27
2025-04-18,lhphs,820,760,730,Friday,4,16,0,0,0,0,0,0.5066025102816609,0.0,53.79143543077216,Beef chili,1.015,684,664.8,667.2,666,730,671,40,19
2025-04-21,lhphs,820,760,730,Monday,4,17,0,0,0,0,0,0.45568206937557115,0.0,61.51543912156698,Cheese pizza,1.075,733,667.0,669.7,668,730,724,5,1
2025-04-22,lhphs,820,760,730,Tuesday,4,17,0,99,0,0,0,0.7378579655013937,0.756893363788849,47.41027844294663,Grain bowl,0.945,587,681.2,670.9,677,730,582,101,47
2025-04-23,lhphs,820,760,730,Wednesday,4,17,1,60,0,0,0,0.22553499031913177,0.0,62.41635785390796,Chicken & rice,1.061,636,661.8,663.2,662,730,630,68,32
2025-04-24,lhphs,820,760,730,Thursday,4,17,0,0,0,0,0,0.5022778098910793,0.0,53.838244266840654,Turkey sandwich,0.985,712,659.8,667.9,663,730,702,23,5
2025-04-25,lhphs,820,760,730,Friday,4,17,0,0,0,0,0,0.429850660461341,0.0,50.31177866294446,Veggie pasta,0.955,673,670.4,667.6,669,730,662,46,22
2025-04-28,lhphs,820,760,730,Monday,4,18,0,0,0,0,0,0.26083951138521444,0.0,62.786825518348444,Beef chili,1.015,729,668.2,667.6,668,730,719,7,4
2025-04-29,lhphs,820,760,730,Tuesday,4,18,0,0,0,0,0,0.7363530982227116,0.09905321089725876,39.543532552025624,Cheese pizza,1.075,738,667.4,674.3,670,730,730,0,0
2025-04-30,lhphs,820,760,730,Wednesday,4,18,0,0,0,0,0,0.6100234953888821,0.12739904943016314,52.16864400362628,Grain bowl,0.945,707,697.6,679.7,690,730,702,19,9
2025-05-01,lhphs,820,760,730,Thursday,5,18,0,0,0,0,0,0.41328659457567324,0.0,70.6493882376583,Chicken & rice,1.061,704,711.8,685.8,701,730,699,21,10
2025-05-02,lhphs,820,760,730,Friday,5,18,0,0,0,0,0,0.59975654539981,0.07446415754466428,71.20573080799839,Turkey sandwich,0.985,670,710.2,690.3,702,730,659,58,13
2025-05-05,lhphs,820,760,730,Monday,5,19,1,0,0,0,0,0.6218735521529279,0.3302606092043663,70.59420270256815,Veggie pasta,0.955,667,709.6,688.9,701,730,662,46,22
2025-05-06,lhphs,820,760,730,Tuesday,5,19,1,0,0,0,12,0.31775696182713187,0.0,49.9946552531837,Beef chili,1.015,685,697.2,682.3,691,730,678,35,17
2025-05-07,lhphs,820,760,730,Wednesday,5,19,1,106,0,0,26,0.34946803994830855,0.0,65.22369873413105,Cheese pizza,1.075,595,686.6,692.1,689,730,590,115,25
2025-05-08,lhphs,820,760,730,Thursday,5,19,0,0,0,0,0,0.4345311910512988,0.0,72.85378791219385,Grain bowl,0.945,697,664.2,688.0,674,730,689,28,13
2025-05-09,lhphs,820,760,730,Friday,5,19,0,0,0,0,0,0.20136397389135396,0.0,61.80819063983675,Chicken & rice,1.061,700,662.8,686.5,673,730,693,25,12
2025-05-12,lhphs,820,760,730,Monday,5,20,1,0,0,0,24,0.1366774111012479,0.0,66.88149640200126,Turkey sandwich,0.985,665,668.8,689.2,677,730,657,60,13
2025-05-13,lhphs,820,760,730,Tuesday,5,20,1,0,0,0,0,0.2869438797185164,0.0,60.929911235743994,Veggie pasta,0.955,665,668.4,682.8,674,730,657,50,23
2025-05-14,lhphs,820,760,730,Wednesday,5,20,0,0,1,0,0,0.5478440383777905,0.0,70.67235946923611,Beef chili,1.015,641,664.4,675.5,669,730,630,68,32
2025-05-15,lhphs,820,760,730,Thursday,5,20,0,0,0,0,0,0.4948880626009226,0.0,72.28982355936873,Cheese pizza,1.075,735,673.6,668.9,672,730,723,6,1
2025-05-16,lhphs,820,760,730,Friday,5,20,0,0,0,104,0,0.5194590472429215,0.0,73.97708420809442,Grain bowl,0.945,653,681.2,672.0,677,730,642,60,28
2025-05-19,lhphs,820,760,730,Monday,5,21,0,0,0,0,27,0.6021924935713661,0.07621159446069498,68.49374234600866,Chicken & rice,1.061,715,671.8,670.3,671,730,702,19,9
2025-05-20,lhphs,820,760,730,Tuesday,5,21,0,0,0,0,0,0.37101931679734995,0.0,61.750390776601925,Turkey sandwich,0.985,702,681.8,675.1,679,730,690,33,7
2025-05-21,lhphs,820,760,730,Wednesday,5,21,1,109,0,0,0,0.7017487051124902,1.0196866593064784,67.87502419485122,Veggie pasta,0.955,522,689.2,676.8,684,730,511,149,70
2025-05-22,lhphs,820,760,730,Thursday,5,21,0,0,0,0,0,0.4901569905107034,0.0,66.23172929073714,Beef chili,1.015,703,665.4,669.5,667,730,694,24,12
2025-05-23,lhphs,820,760,730,Friday,5,21,0,0,0,0,0,0.5806722160197842,0.2922610358560865,63.43796387861548,Cheese pizza,1.075,696,659.0,670.1,664,730,690,33,7
2025-05-26,lhphs,820,760,730,Monday,5,22,0,0,0,0,0,0.43004580714569757,0.0,56.22496917306619,Grain bowl,0.945,698,667.6,669.7,668,730,691,27,12
2025-05-27,lhphs,820,760,730,Tuesday,5,22,0,0,0,0,0,0.515934526670367,0.0,61.8411426438449,Chicken & rice,1.061,723,664.2,673.0,668,730,713,12,5
2025-05-28,lhphs,820,760,730,Wednesday,5,22,0,0,0,0,0,0.37579610594979973,0.0,65.30501687485341,Turkey sandwich,0.985,688,668.4,678.8,673,730,677,43,10
2025-05-29,lhphs,820,760,730,Thursday,5,22,0,0,0,0,0,0.5683767324690858,0.8689453185221406,59.22678528372061,Veggie pasta,0.955,674,701.6,683.5,694,730,668,42,20
2025-05-30,lhphs,820,760,730,Friday,5,22,0,0,0,0,0,0.4144840107135592,0.0,62.097729381579015,Beef chili,1.015,710,695.8,677.4,688,730,699,21,10
2025-06-02,lhphs,820,760,730,Monday,6,23,0,0,0,0,0,0.5030781258636561,0.0,74.4721473697441,Cheese pizza,1.075,723,698.6,683.1,692,730,710,16,4
2025-06-03,lhphs,820,760,730,Tuesday,6,23,0,0,0,0,0,0.6372833003391162,0.9585044005955009,90.9436751753541,Grain bowl,0.945,660,703.6,683.9,695,730,647,56,27
2025-06-04,lhphs,820,760,730,Wednesday,6,23,1,0,0,0,0,0.3995519971564039,0.0,61.880361180636626,Chicken & rice,1.061,676,691.0,679.7,686,730,670,41,19
2025-06-05,lhphs,820,760,730,Thursday,6,23,0,119,0,0,28,0.692006322795966,1.8917949632884241,66.87250557568693,Turkey sandwich,0.985,570,688.6,695.1,691,730,565,135,30
2025-06-06,lhphs,820,760,730,Friday,6,23,0,0,0,0,0,0.25913087643534716,0.0,78.32630088374363,Veggie pasta,0.955,687,667.8,681.8,674,730,674,38,18
2025-06-09,lhphs,820,760,730,Monday,6,24,0,0,0,0,0,0.32555803892189716,0.0,67.5556306947722,Beef chili,1.015,737,663.2,680.9,671,730,728,1,1
2025-06-10,lhphs,820,760,730,Tuesday,6,24,0,0,0,0,0,0.6681703759509245,1.5959135425235766,78.12197785202144,Cheese pizza,1.075,686,666.0,684.8,674,730,674,46,10
2025-06-11,lhphs,820,760,730,Wednesday,6,24,0,0,0,0,17,0.4440998234693555,0.0,73.32892375250204,Grain bowl,0.945,674,671.2,681.1,675,730,666,44,20
2025-06-12,lhphs,820,760,730,Thursday,6,24,0,0,0,0,0,0.22997784049337727,0.0,75.12418855165166,Chicken & rice,1.061,716,670.8,679.7,675,730,708,15,7
2025-06-13,lhphs,820,760,730,Friday,6,24,0,0,0,0,0,0.40731982724604454,0.0,76.20387362595672,Turkey sandwich,0.985,680,700.0,683.9,693,730,674,46,10
2025-06-16,lhphs,820,760,730,Monday,6,25,0,0,0,0,0,0.345902928668361,0.0,80.8254078393445,Veggie pasta,0.955,688,698.6,680.9,691,730,678,35,17
2025-06-17,lhphs,820,760,730,Tuesday,6,25,0,0,0,0,0,0.7021423671030084,1.0816670015230874,68.04860180132783,Beef chili,1.015,718,688.8,677.4,684,730,711,13,6
2025-06-18,lhphs,820,760,730,Wednesday,6,25,0,0,0,0,0,0.30906814248948156,0.0,82.59045086996568,Cheese pizza,1.075,711,695.2,683.2,690,730,703,22,5
2025-06-19,lhphs,820,760,730,Thursday,6,25,0,0,0,0,0,0.6703339264795422,0.45158086126595104,72.67521559471669,Grain bowl,0.945,670,702.6,686.7,696,730,664,45,21
